id,series_type,user_id,series_id,status,score,progress,progress_volume,priority,repeat,private,notes,custom_lists,advanced_scores,hidden_default,started_on,finished_on,created_at,updated_at
475012656,1,7078392,100967,3,35,2,0,0,0,0,what is ts subtle racism for ?✌️,[],[],0,20250418,0,2025-04-19 05:57:48,2025-09-14 13:55:25
476245271,1,7078392,179533,1,0,0,0,0,0,0,,[],[],0,0,0,2025-04-25 07:39:53,2025-04-25 07:39:53
480960328,0,7078392,192808,1,0,0,0,0,0,0,,[],[],0,0,0,2025-05-13 09:20:52,2025-05-13 09:20:52
482560486,1,7078392,155471,2,90,56,4,0,0,0,,[],[],0,0,20250519,2025-05-20 09:36:07,2025-08-03 04:33:34
482560521,1,7078392,149544,0,90,123,0,0,0,0,,[],[],0,20250519,0,2025-05-20 09:36:37,2025-05-20 09:36:37
486234261,0,7078392,193699,1,0,0,0,0,0,0,,[],[],0,0,0,2025-06-08 04:33:27,2025-06-08 04:33:27
486234325,1,7078392,190171,0,0,0,0,0,0,0,,[],[],0,20250607,0,2025-06-08 04:34:06,2025-06-08 04:34:06
488442567,1,7078392,169454,0,0,0,0,0,0,0,,[],[],0,20250620,0,2025-06-21 04:46:41,2025-06-21 04:46:41
488442652,1,7078392,187189,1,70,9,0,0,0,0,,[],[],0,20250620,0,2025-06-21 04:47:31,2025-10-26 08:55:13
488442684,1,7078392,168656,2,60,69,0,0,0,0,they lost the plot and added a time skip just to add smvt ?? it was so good at first tho,[],[],0,0,20251223,2025-06-21 04:47:47,2025-12-23 22:23:51
488442710,1,7078392,87154,0,0,0,0,0,0,0,,[],[],0,20250620,0,2025-06-21 04:48:04,2025-06-21 04:48:04
490530442,1,7078392,111918,3,30,39,0,0,0,0,"ts so mid, it was trying to be angsty but they’re just corny",[],[],0,0,0,2025-07-01 12:53:37,2025-08-03 22:32:06
493646136,1,7078392,142568,2,90,16,2,0,0,0,,[],[],0,0,20250713,2025-07-14 03:36:28,2025-07-14 03:36:28
493647844,1,7078392,139110,2,70,1,0,0,0,0,,[],[],0,0,20250713,2025-07-14 03:45:45,2025-07-14 03:45:45
497726236,1,7078392,191151,3,10,41,0,0,0,0,"straight ass. the author has to be misogynistic or something because theres no way the FL is that stupid? i kept reading just to see what happens and I gave up, it was too ass to keep reading",[],[],0,0,0,2025-08-03 04:23:27,2025-08-03 04:23:27
497726496,0,7078392,99634,2,0,3,0,0,0,0,,[],[],0,0,20250802,2025-08-03 04:26:47,2025-08-03 04:26:47
497726819,1,7078392,188267,0,50,14,0,0,0,0,,[],[],0,20250802,0,2025-08-03 04:30:49,2025-08-03 04:30:49
497727117,1,7078392,147585,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-03 04:34:26,2025-08-03 04:34:26
499433901,1,7078392,67705,2,90,47,6,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:18,2025-08-13 05:21:18
499433908,1,7078392,100943,2,90,67,9,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:25,2025-08-13 05:21:25
499433913,1,7078392,100942,2,90,108,12,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:30,2025-08-13 05:21:30
499433921,1,7078392,100941,2,90,77,7,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:34,2025-08-13 05:21:34
499667567,1,7078392,55322,3,0,3,0,0,0,0,,[],[],0,0,0,2025-08-14 13:29:37,2025-09-17 11:32:42
499668019,1,7078392,80003,2,85,60,4,0,0,0,,[],[],0,0,20251031,2025-08-14 13:36:34,2025-11-01 07:57:18
499670009,1,7078392,86231,4,60,4,0,0,0,0,,[],[],0,0,0,2025-08-14 14:03:54,2025-10-21 08:31:25
499677330,0,7078392,21355,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-14 15:36:58,2025-08-14 15:36:58
500305330,0,7078392,20447,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-18 06:24:18,2025-08-18 06:24:18
501451904,1,7078392,188735,0,70,21,0,0,0,0,,[],[],0,20250824,0,2025-08-25 07:00:22,2025-08-25 07:00:22
501451948,1,7078392,164770,0,70,10,0,0,0,0,,[],[],0,20250824,0,2025-08-25 07:00:55,2025-08-25 07:00:55
501637865,1,7078392,114531,0,85,12,0,0,0,0,,[],[],0,0,0,2025-08-26 10:17:24,2025-09-08 00:32:25
501637883,1,7078392,100704,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-26 10:17:36,2025-08-26 10:17:36
501837774,1,7078392,108423,2,90,50,0,0,0,0,stop this is so good omg why did they cancel it??????????????????????????????????????????,[],[],0,0,20250827,2025-08-27 13:42:45,2025-08-27 13:42:45
501981390,1,7078392,129881,3,10,15,0,0,0,0,the gooner art style is frying me bro?,[],[],0,0,0,2025-08-28 07:51:16,2025-08-28 07:51:16
502009396,1,7078392,127008,0,70,36,0,0,0,0,,[],[],0,20250827,0,2025-08-28 12:48:59,2025-08-28 12:48:59
502009542,1,7078392,118721,3,10,9,0,0,0,0,WHAT on earth is that age gap,[],[],0,20250827,0,2025-08-28 12:52:14,2025-08-29 05:45:55
502194592,1,7078392,124133,2,50,60,0,0,0,0,,[],[],0,0,20250829,2025-08-29 20:00:42,2025-08-29 20:00:42
502278273,1,7078392,118519,0,90,23,0,0,0,0,,[],[],0,20250829,0,2025-08-30 07:32:39,2025-08-30 07:32:39
502378827,1,7078392,115979,4,70,64,0,0,0,0,,[],[],0,0,0,2025-08-31 02:27:53,2025-08-31 02:27:53
502450816,1,7078392,163071,2,70,16,4,0,0,0,,[],[],0,0,20250831,2025-08-31 13:17:50,2025-08-31 13:17:50
502556652,1,7078392,158817,0,70,33,0,0,0,0,,[],[],0,20250831,0,2025-09-01 04:32:10,2025-09-01 04:32:10
502589212,1,7078392,130971,3,60,16,0,0,0,0,,[],[],0,0,0,2025-09-01 08:15:19,2025-09-01 08:15:19
502589455,1,7078392,110731,3,35,1,0,0,0,0,the blatant racism?? ?,[],[],0,0,0,2025-09-01 08:18:04,2025-09-01 08:18:04
502589552,1,7078392,189549,3,60,29,0,0,0,0,,[],[],0,0,0,2025-09-01 08:19:19,2025-09-01 08:19:19
502619130,1,7078392,180060,0,60,13,0,0,0,0,,[],[],0,20250831,0,2025-09-01 12:16:49,2025-09-01 12:16:49
502619238,1,7078392,120545,2,60,62,7,0,0,0,,[],[],0,0,20250831,2025-09-01 12:18:34,2025-09-01 12:18:38
502623765,1,7078392,195632,1,0,0,0,0,0,0,,[],[],0,20250831,0,2025-09-01 12:49:29,2025-09-01 12:49:30
502625061,1,7078392,155965,1,0,0,0,0,0,0,,[],[],0,20250831,0,2025-09-01 12:55:26,2025-09-01 12:55:26
502625448,1,7078392,167510,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-01 13:00:28,2025-09-01 13:00:28
502625458,1,7078392,85789,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-01 13:00:35,2025-09-01 13:00:35
502625502,1,7078392,103145,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-01 13:01:02,2025-09-01 13:01:02
502714130,1,7078392,112402,4,60,9,0,0,0,0,,[],[],0,0,0,2025-09-02 01:51:52,2025-09-02 01:51:52
503660411,1,7078392,189288,4,60,4,0,0,0,0,,[],[],0,0,0,2025-09-08 01:33:01,2025-09-08 01:33:01
503660450,1,7078392,99923,0,85,86,0,0,0,0,,[],[],0,20250907,0,2025-09-08 01:33:31,2025-09-08 01:33:31
503660462,1,7078392,104596,0,0,56,8,0,0,0,,[],[],0,0,20250907,2025-09-08 01:33:47,2025-09-17 11:34:51
504002487,1,7078392,86036,3,35,4,0,0,0,0,The black characters look like caricatures :/,[],[],0,0,0,2025-09-10 04:10:23,2025-09-10 04:10:23
504699588,1,7078392,120837,0,85,94,0,0,0,0,,[],[],0,20250914,0,2025-09-15 03:23:01,2025-09-17 06:54:42
505067129,1,7078392,140137,3,35,1,0,0,0,0,"genuinely scarred, the art was so cute then 0.2 seconds in they mention a SEVENTEEN year age gap??? ",[],[],0,20251005,0,2025-09-17 06:54:56,2025-10-05 13:51:52
505067136,1,7078392,175669,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-17 06:54:59,2025-09-17 06:54:59
505119013,1,7078392,194243,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-17 11:31:44,2025-09-17 11:31:44
505119179,1,7078392,194497,4,60,15,0,0,0,0,,[],[],0,0,0,2025-09-17 11:33:42,2025-09-17 11:33:42
505119208,1,7078392,198372,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-17 11:34:11,2025-09-17 11:34:11
508690251,1,7078392,169922,3,60,42,0,0,0,0,too male gazey it’s not even goonerish i can just tell ts was written for men,[],[],0,0,0,2025-10-02 04:29:30,2025-10-07 04:13:49
508691741,1,7078392,105747,2,85,12,3,0,0,0,,[],[],0,0,20251003,2025-10-02 04:40:01,2025-10-04 03:44:31
508692472,1,7078392,41734,1,0,0,0,0,0,0,,[],[],0,0,0,2025-10-02 04:42:17,2025-10-02 04:42:17
508692601,1,7078392,92004,1,0,0,0,0,0,0,,[],[],0,0,0,2025-10-02 04:43:38,2025-10-02 04:43:38
509455511,1,7078392,164581,0,85,1,0,0,0,0,,[],[],0,20251005,0,2025-10-05 14:25:44,2025-10-05 14:25:44
509472154,1,7078392,170688,3,35,1,0,0,0,0,"“i finally found something interesting!” i said with joys, then the first woman to appear onscreen is insanely oversexualized??✌️ pmo sb ",[],[],0,0,0,2025-10-05 16:08:18,2025-10-05 16:08:18
509604417,1,7078392,111086,4,60,5,0,0,0,0,,[],[],0,0,0,2025-10-06 03:20:09,2025-10-06 03:20:09
510682632,1,7078392,189905,0,85,42,0,0,0,0,,[],[],0,20251010,0,2025-10-11 08:50:36,2025-10-13 14:53:05
510696319,1,7078392,109900,0,85,2,0,0,0,0,,[],[],0,20251010,0,2025-10-11 11:06:48,2025-10-11 11:06:53
510696554,1,7078392,123010,0,85,16,0,0,0,0,,[],[],0,0,0,2025-10-11 11:09:19,2025-11-26 09:17:18
510697597,1,7078392,106794,0,0,0,0,0,0,0,,[],[],0,20251010,0,2025-10-11 11:21:58,2025-10-11 11:21:58
511245779,1,7078392,121442,1,0,0,0,0,0,0,,[],[],0,0,0,2025-10-14 04:52:36,2025-10-14 04:52:36
511245790,1,7078392,119523,0,60,55,0,0,0,0,,[],[],0,0,0,2025-10-14 04:52:45,2025-10-21 08:31:48
511812825,1,7078392,180411,1,0,0,0,0,0,0,,[],[],0,20251016,0,2025-10-17 06:58:33,2025-10-17 06:58:35
513762870,1,7078392,120440,2,85,82,8,0,0,0,,[],[],0,0,20251027,2025-10-28 07:42:07,2025-10-28 07:42:07
514067071,1,7078392,193194,0,85,34,0,0,0,0,probably the best newgen manhwa i’ve read??? i need more chapters???,[],[],0,20251029,0,2025-10-30 07:55:41,2025-10-30 07:55:41
514380656,1,7078392,181522,3,60,41,0,0,0,0,too much filler? ,[],[],0,0,0,2025-11-01 10:37:13,2025-11-01 10:37:13
514546914,1,7078392,189664,0,85,39,0,0,0,0,,[],[],0,20251101,0,2025-11-02 08:15:47,2025-11-02 08:15:47
514575855,1,7078392,128366,3,60,15,0,0,0,0,#womeninmaledominatedfields except i hate harem i couldn’t keep reading ,[],[],0,0,0,2025-11-02 11:27:43,2025-11-02 11:27:43
514858276,0,7078392,201817,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-04 05:04:58,2025-11-04 05:04:58
515217767,1,7078392,86933,0,60,25,0,0,0,0,,[],[],0,20251105,0,2025-11-06 09:17:51,2025-11-12 02:15:42
515703002,1,7078392,176488,0,60,12,0,0,0,0,,[],[],0,20251108,0,2025-11-09 12:38:18,2025-11-09 12:38:18
515703598,1,7078392,182593,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-09 12:46:21,2025-11-09 12:46:21
515703610,1,7078392,136355,0,85,65,0,0,0,0,,[],[],0,0,0,2025-11-09 12:46:31,2025-11-12 02:14:51
515703628,1,7078392,133953,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-09 12:46:46,2025-11-09 12:46:46
515807675,1,7078392,169862,0,85,13,0,0,0,0,,[],[],0,20251109,0,2025-11-10 04:02:40,2025-11-10 04:02:40
516153291,1,7078392,170684,2,60,11,2,0,0,0,,[],[],0,0,20251111,2025-11-12 02:14:08,2025-11-12 04:17:31
516153399,1,7078392,168957,0,85,24,0,0,0,0,,[],[],0,20251111,0,2025-11-12 02:15:31,2025-11-12 02:15:31
516153584,1,7078392,155637,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-12 02:17:40,2025-11-12 02:17:40
517644642,1,7078392,183942,2,85,62,0,0,0,0,"insane art, made up the plot ""slip-ups"" but overall really good. Them talking about college apps lowkey pissed me off though :(",[],[],0,0,20251227,2025-11-22 06:18:14,2025-12-27 15:42:32
518095755,1,7078392,196510,0,85,23,0,0,0,0,,[],[],0,20251124,0,2025-11-25 10:13:21,2025-11-25 10:13:21
518256451,1,7078392,202572,0,85,11,0,0,0,0,,[],[],0,20251125,0,2025-11-26 10:35:16,2025-11-26 10:35:16
518267937,1,7078392,125571,2,85,18,4,0,0,0,,[],[],0,0,20251125,2025-11-26 12:02:38,2025-11-26 12:02:42
518353769,1,7078392,182687,0,60,47,0,0,0,0,,[],[],0,20251126,0,2025-11-27 01:49:08,2025-11-27 01:49:08
518357821,1,7078392,201591,0,85,8,0,0,0,0,,[],[],0,20251126,0,2025-11-27 02:34:42,2025-11-27 02:34:42
518384011,1,7078392,187460,0,85,40,0,0,0,0,,[],[],0,20251126,0,2025-11-27 05:38:24,2025-11-27 05:38:24
518384070,1,7078392,197369,3,60,2,0,0,0,0,,[],[],0,0,0,2025-11-27 05:39:04,2025-11-27 05:39:04
518384117,1,7078392,121443,0,85,4,0,0,0,0,,[],[],0,20251126,0,2025-11-27 05:39:39,2025-11-27 05:39:39
518406857,1,7078392,163469,2,60,70,0,0,0,0,random plot twists at the end for shock effect doesnt make a good story,[],[],0,20251126,20251126,2025-11-27 09:42:45,2025-11-28 10:08:00
518422398,1,7078392,187039,3,35,6,0,0,0,0,,[],[],0,0,0,2025-11-27 12:22:40,2025-11-27 12:22:40
518545993,1,7078392,154499,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-28 10:06:28,2025-11-28 10:06:28
518627441,1,7078392,167390,2,85,81,0,0,0,0,,[],[],0,0,20251128,2025-11-29 01:12:32,2025-11-29 01:12:32
518627509,1,7078392,180055,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-29 01:13:35,2025-11-29 01:13:35
518701364,1,7078392,105778,1,0,0,0,0,0,0,,[],[],0,0,0,2025-11-29 13:23:35,2025-11-29 13:23:35
518824171,1,7078392,188431,0,60,35,0,0,0,0,,[],[],0,20251129,0,2025-11-30 08:03:38,2025-11-30 08:03:38
518845855,1,7078392,199471,0,85,3,0,0,0,0,,[],[],0,20251129,0,2025-11-30 11:13:49,2025-11-30 11:13:49
518849511,1,7078392,187912,0,85,47,0,0,0,0,,[],[],0,20251129,0,2025-11-30 11:47:29,2025-11-30 11:47:29
519237803,1,7078392,180395,0,85,60,0,0,0,0,,[],[],0,20251201,0,2025-12-02 09:15:20,2025-12-02 09:15:20
519245372,1,7078392,139215,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-02 09:29:05,2025-12-02 09:29:05
519245700,1,7078392,157487,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-02 09:32:38,2025-12-02 09:32:38
519607708,1,7078392,176731,2,85,84,0,0,0,0,,[],[],0,0,20251203,2025-12-04 12:43:16,2025-12-04 12:43:21
520028161,1,7078392,178379,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-07 16:29:41,2025-12-07 16:29:41
520184943,1,7078392,111105,3,60,50,0,0,0,0,,[],[],0,0,0,2025-12-08 08:12:40,2025-12-08 08:12:40
520195586,1,7078392,175416,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-08 10:01:06,2025-12-08 10:01:06
520195655,1,7078392,129000,2,35,16,3,0,0,0,,[],[],0,0,20251221,2025-12-08 10:02:17,2025-12-21 20:23:56
520195707,1,7078392,111303,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-08 10:02:56,2025-12-08 10:02:56
520195743,1,7078392,186038,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-08 10:03:36,2025-12-08 10:03:36
520195809,1,7078392,184349,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-08 10:04:24,2025-12-08 10:04:24
520195907,1,7078392,181406,3,60,7,0,0,0,0,,[],[],0,0,0,2025-12-08 10:05:48,2025-12-09 06:40:44
522784497,1,7078392,204480,1,0,0,0,0,0,0,,[],[],0,0,0,2025-12-23 22:23:00,2025-12-23 22:23:00
524357786,1,7078392,181317,0,60,76,0,0,0,0,,[],[],0,20251231,0,2025-12-31 15:43:55,2025-12-31 15:43:55
524954930,1,7078392,188304,0,85,29,0,0,0,0,,[],[],0,20260102,0,2026-01-02 17:20:05,2026-01-02 17:20:05
524973617,1,7078392,163408,2,85,96,0,0,0,0,,[],[],0,0,20260125,2026-01-02 19:35:41,2026-01-25 15:10:33
525587872,1,7078392,180546,0,85,82,0,0,0,0,,[],[],0,20260104,0,2026-01-04 16:07:01,2026-01-04 16:07:01
525590908,1,7078392,128484,3,35,35,0,0,0,0,this shit is si so ahh,[],[],0,0,0,2026-01-04 16:24:50,2026-01-04 16:24:50
525839209,1,7078392,155459,3,35,6,0,0,0,0,slop,[],[],0,20260104,0,2026-01-05 06:16:38,2026-01-05 06:34:46
526572612,1,7078392,188361,1,0,0,0,0,0,0,,[],[],0,0,0,2026-01-07 11:47:13,2026-01-07 11:47:13
526575334,1,7078392,141245,0,85,6,0,0,0,0,,[],[],0,0,0,2026-01-07 12:09:39,2026-01-25 15:09:59
527089911,1,7078392,108774,2,0,55,0,0,0,0,,[],[],0,20260108,20260125,2026-01-09 07:49:32,2026-01-25 14:54:31
527585786,1,7078392,180410,1,0,0,0,0,0,0,,[],[],0,0,0,2026-01-11 00:07:50,2026-01-11 00:07:50
527585820,1,7078392,180428,3,0,46,0,0,0,0,,[],[],0,20260110,0,2026-01-11 00:08:08,2026-01-11 02:54:44
527585844,1,7078392,181018,0,0,2,0,0,0,0,,[],[],0,20260110,0,2026-01-11 00:08:21,2026-01-11 00:08:21
527585879,1,7078392,151133,0,60,9,0,0,0,0,,[],[],0,20260110,0,2026-01-11 00:08:34,2026-01-25 15:10:50
527585944,1,7078392,178152,0,0,48,0,0,0,0,,[],[],0,20260110,0,2026-01-11 00:09:03,2026-01-11 00:09:03
530047737,1,7078392,110720,2,85,46,0,0,0,0,,[],[],0,0,20260119,2026-01-20 09:28:37,2026-01-20 09:28:37
531297980,1,7078392,121482,0,85,24,0,0,0,0,,[],[],0,20260125,0,2026-01-25 15:08:41,2026-01-25 15:08:41
531298032,1,7078392,186963,0,85,3,0,0,0,0,,[],[],0,20260125,0,2026-01-25 15:09:15,2026-01-25 15:09:15
531298309,1,7078392,206797,0,0,0,0,0,0,0,,[],[],0,20260125,0,2026-01-25 15:09:25,2026-01-25 15:09:25
531307885,1,7078392,195198,1,0,0,0,0,0,0,,[],[],0,0,0,2026-01-25 16:07:58,2026-01-25 16:07:58
531706889,1,7078392,139477,3,60,35,0,0,0,0,,[],[],0,0,0,2026-01-27 05:15:29,2026-01-27 05:15:29
535835148,1,7078392,87170,0,85,7,0,0,0,0,,[],[],0,20260215,0,2026-02-16 11:24:48,2026-02-16 11:24:48
535835745,1,7078392,198022,0,60,10,0,0,0,0,,[],[],0,20260215,0,2026-02-16 11:25:12,2026-02-16 11:25:12
535835780,1,7078392,141585,3,60,5,0,0,0,0,,[],[],0,0,0,2026-02-16 11:25:45,2026-02-16 11:25:45
535835813,1,7078392,197840,0,85,44,0,0,0,0,,[],[],0,20260215,0,2026-02-16 11:26:15,2026-02-16 11:26:15
535835864,1,7078392,188190,3,35,10,0,0,0,0,8 billion ppl on earth and they have a teacher and graduated student get w each other??? so icky,[],[],0,0,0,2026-02-16 11:26:57,2026-02-16 11:26:57
535839069,1,7078392,179903,0,85,3,0,0,0,0,,[],[],0,20260215,0,2026-02-16 12:11:24,2026-02-16 12:11:24
536614382,1,7078392,117909,3,35,88,0,0,0,0,"THIS SHIT IS SO ASS. they genuinely LOST the plot and are addign some bs fake dating contract bs to tropemaxx and clichepill the series w popular tropes/cliches bro. also the FL had sm potential she couldve been written so well, but nah the girl who was brought up not allowed to think jut magically has a good business sense bc thats what she needs to get closer to the ML?? also every conflict always ends up as HER fault whose dumb misogynistic ass wrote ts iM SO MADDD THE ART IS SO PRETTY",[],[],0,0,0,2026-02-20 13:31:20,2026-02-20 13:31:20
538292928,1,7078392,97391,1,0,0,0,0,0,0,,[],[],0,0,0,2026-03-01 08:01:54,2026-03-01 08:01:54
